StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
VWAP8,2019-Sep-13 13:52:35.977583,AAPL,5,220.850000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506735,,FILL
VWAP8,2019-Sep-13 13:52:38.039843,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506736,,FILL
VWAP8,2019-Sep-13 13:52:42.778238,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506737,,FILL
VWAP8,2019-Sep-13 13:52:43.679464,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506738,,FILL
VWAP8,2019-Sep-13 13:52:44.140186,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506739,,FILL
VWAP8,2019-Sep-13 13:52:47.787190,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506740,,FILL
VWAP8,2019-Sep-13 13:52:47.788289,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506741,,FILL
VWAP8,2019-Sep-13 13:52:48.803427,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506742,,FILL
VWAP8,2019-Sep-13 13:52:49.284071,AAPL,5,220.850000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506743,,FILL
VWAP8,2019-Sep-13 13:52:51.384082,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506744,,FILL
VWAP8,2019-Sep-13 13:52:51.753191,MSFT,-5,137.330000,0.021381,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506745,,FILL
VWAP8,2019-Sep-13 13:52:52.549967,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506746,,FILL
VWAP8,2019-Sep-13 13:52:52.549996,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506747,,FILL
VWAP8,2019-Sep-13 13:52:53.685809,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506748,,FILL
VWAP8,2019-Sep-13 13:52:53.849165,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506749,,FILL
VWAP8,2019-Sep-13 13:52:54.579195,AAPL,5,220.850000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506750,,FILL
VWAP8,2019-Sep-13 13:52:54.894661,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506751,,FILL
VWAP8,2019-Sep-13 13:52:56.178192,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506752,,FILL
VWAP8,2019-Sep-13 13:52:57.174740,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506753,,FILL
VWAP8,2019-Sep-13 13:52:57.178449,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506754,,FILL
VWAP8,2019-Sep-13 13:52:57.180472,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506755,,FILL
VWAP8,2019-Sep-13 13:52:57.181638,AAPL,5,220.850000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506756,,FILL
VWAP8,2019-Sep-13 13:52:57.986217,MSFT,1,137.280000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506757,,FILL
VWAP8,2019-Sep-13 13:52:57.986234,MSFT,1,137.280000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506758,,FILL
VWAP8,2019-Sep-13 13:52:57.987448,MSFT,1,137.280000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506759,,FILL
VWAP8,2019-Sep-13 13:52:57.989312,MSFT,1,137.280000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506760,,FILL
VWAP8,2019-Sep-13 13:52:57.990460,MSFT,1,137.280000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506761,,FILL
VWAP8,2019-Sep-13 13:52:57.990473,MSFT,-5,137.260000,0.021373,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506762,,FILL
VWAP8,2019-Sep-13 13:52:59.319501,MSFT,1,137.270000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506763,,FILL
VWAP8,2019-Sep-13 13:52:59.325115,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506764,,FILL
VWAP8,2019-Sep-13 13:53:00.000299,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506765,,FILL
VWAP8,2019-Sep-13 13:53:00.369758,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506766,,FILL
VWAP8,2019-Sep-13 13:53:01.379388,MSFT,1,137.350000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506767,,FILL
VWAP8,2019-Sep-13 13:53:02.199816,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506768,,FILL
VWAP8,2019-Sep-13 13:53:02.200901,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506769,,FILL
VWAP8,2019-Sep-13 13:53:09.354913,MSFT,1,137.350000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506770,,FILL
VWAP8,2019-Sep-13 13:53:09.555486,MSFT,1,137.350000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506771,,FILL
VWAP8,2019-Sep-13 13:53:09.625871,MSFT,1,137.350000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506772,,FILL
VWAP8,2019-Sep-13 13:53:10.112702,MSFT,-5,128.000000,0.020336,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506773,,FILL
VWAP8,2019-Sep-13 13:53:11.416675,MSFT,1,137.350000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506774,,FILL
VWAP8,2019-Sep-13 13:53:11.418610,MSFT,1,137.350000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506775,,FILL
VWAP8,2019-Sep-13 13:53:11.449186,AAPL,5,220.850000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506776,,FILL
VWAP8,2019-Sep-13 13:53:11.881498,MSFT,1,137.370000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506777,,FILL
VWAP8,2019-Sep-13 13:53:15.636094,MSFT,1,137.390000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506778,,FILL
VWAP8,2019-Sep-13 13:53:18.764979,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506779,,FILL
VWAP8,2019-Sep-13 13:53:25.493381,MSFT,-5,137.390000,0.021388,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506780,,FILL
VWAP8,2019-Sep-13 13:53:25.582364,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506781,,FILL
VWAP8,2019-Sep-13 13:53:25.585534,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506782,,FILL
VWAP8,2019-Sep-13 13:53:29.150046,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506783,,FILL
VWAP8,2019-Sep-13 13:53:29.155976,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506784,,FILL
VWAP8,2019-Sep-13 13:53:29.156978,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506785,,FILL
VWAP8,2019-Sep-13 13:53:31.607066,MSFT,-5,128.000000,0.020336,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506786,,FILL
VWAP8,2019-Sep-13 13:53:36.391738,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506787,,FILL
VWAP8,2019-Sep-13 13:53:45.654108,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506788,,FILL
VWAP8,2019-Sep-13 13:53:51.114262,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506789,,FILL
VWAP8,2019-Sep-13 13:53:57.824829,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506790,,FILL
VWAP8,2019-Sep-13 13:53:58.224809,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506791,,FILL
VWAP8,2019-Sep-13 13:53:58.479257,MSFT,-5,137.440000,0.021393,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506792,,FILL
VWAP8,2019-Sep-13 13:53:58.479405,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506793,,FILL
VWAP8,2019-Sep-13 13:53:58.480252,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506794,,FILL
VWAP8,2019-Sep-13 13:53:58.480350,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506795,,FILL
VWAP8,2019-Sep-13 13:53:58.483820,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506796,,FILL
VWAP8,2019-Sep-13 13:53:58.488173,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506797,,FILL
VWAP8,2019-Sep-13 13:53:58.620400,MSFT,-5,137.450000,0.021394,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506798,,FILL
VWAP8,2019-Sep-13 13:53:58.786273,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506799,,FILL
VWAP8,2019-Sep-13 13:54:03.471319,MSFT,1,137.470000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506800,,FILL
VWAP8,2019-Sep-13 13:54:05.068559,MSFT,1,137.470000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506801,,FILL
VWAP8,2019-Sep-13 13:54:05.388729,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506802,,FILL
VWAP8,2019-Sep-13 13:54:06.611467,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506803,,FILL
VWAP8,2019-Sep-13 13:54:06.612651,MSFT,-5,137.380000,0.021387,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506804,,FILL
VWAP8,2019-Sep-13 13:54:09.645585,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506805,,FILL
VWAP8,2019-Sep-13 13:54:17.885786,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506806,,FILL
VWAP8,2019-Sep-13 13:54:18.447500,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506807,,FILL
VWAP8,2019-Sep-13 13:54:20.859060,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506808,,FILL
VWAP8,2019-Sep-13 13:54:21.687706,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506809,,FILL
VWAP8,2019-Sep-13 13:54:27.412527,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506810,,FILL
VWAP8,2019-Sep-13 13:54:37.361763,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506811,,FILL
VWAP8,2019-Sep-13 13:54:41.054896,MSFT,-5,137.380000,0.021387,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506812,,FILL
VWAP8,2019-Sep-13 13:54:41.596848,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506813,,FILL
VWAP8,2019-Sep-13 13:54:42.802379,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506814,,FILL
VWAP8,2019-Sep-13 13:54:42.806459,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506815,,FILL
VWAP8,2019-Sep-13 13:54:42.815920,AAPL,5,220.850000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506816,,FILL
VWAP8,2019-Sep-13 13:54:56.035401,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506817,,FILL
VWAP8,2019-Sep-13 13:54:58.938926,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506818,,FILL
VWAP8,2019-Sep-13 13:55:05.697033,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506819,,FILL
VWAP8,2019-Sep-13 13:55:05.697348,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506820,,FILL
VWAP8,2019-Sep-13 13:55:08.726202,MSFT,1,137.390000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506821,,FILL
VWAP8,2019-Sep-13 13:55:13.290288,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506822,,FILL
VWAP8,2019-Sep-13 13:55:15.947262,MSFT,-5,137.360000,0.021384,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506823,,FILL
VWAP8,2019-Sep-13 13:55:19.629392,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506824,,FILL
VWAP8,2019-Sep-13 13:55:20.093914,MSFT,1,137.340000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506825,,FILL
VWAP8,2019-Sep-13 13:55:22.261709,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506826,,FILL
VWAP8,2019-Sep-13 13:55:26.883142,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506827,,FILL
VWAP8,2019-Sep-13 13:55:28.195265,MSFT,1,137.340000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506828,,FILL
VWAP8,2019-Sep-13 13:55:28.195565,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506829,,FILL
VWAP8,2019-Sep-13 13:55:28.195627,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506830,,FILL
VWAP8,2019-Sep-13 13:55:31.699002,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506831,,FILL
VWAP8,2019-Sep-13 13:55:31.699020,MSFT,-5,137.320000,0.021380,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506832,,FILL
VWAP8,2019-Sep-13 13:55:33.879352,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506833,,FILL
VWAP8,2019-Sep-13 13:55:36.821616,MSFT,1,137.320000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506834,,FILL
VWAP8,2019-Sep-13 13:55:36.861828,MSFT,1,137.320000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506835,,FILL
VWAP8,2019-Sep-13 13:55:36.861954,MSFT,1,137.320000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506836,,FILL
VWAP8,2019-Sep-13 13:55:41.025715,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506837,,FILL
VWAP8,2019-Sep-13 13:55:44.109989,MSFT,-5,128.000000,0.020336,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506838,,FILL
VWAP8,2019-Sep-13 13:55:44.273050,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506839,,FILL
VWAP8,2019-Sep-13 13:55:44.696453,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506840,,FILL
VWAP8,2019-Sep-13 13:55:45.473573,MSFT,1,137.370000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506841,,FILL
VWAP8,2019-Sep-13 13:55:45.497210,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506842,,FILL
VWAP8,2019-Sep-13 13:55:46.665554,AAPL,5,220.850000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506843,,FILL
VWAP8,2019-Sep-13 13:55:46.673580,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506844,,FILL
VWAP8,2019-Sep-13 13:55:47.558249,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506845,,FILL
VWAP8,2019-Sep-13 13:56:06.246161,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506846,,FILL
VWAP8,2019-Sep-13 13:56:06.337468,MSFT,1,137.520000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506847,,FILL
VWAP8,2019-Sep-13 13:56:06.376252,MSFT,-5,128.000000,0.020336,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506848,,FILL
VWAP8,2019-Sep-13 13:56:10.795090,MSFT,1,137.570000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506849,,FILL
VWAP8,2019-Sep-13 13:56:16.531138,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506850,,FILL
VWAP8,2019-Sep-13 13:56:17.384043,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506851,,FILL
VWAP8,2019-Sep-13 13:56:17.564912,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506852,,FILL
VWAP8,2019-Sep-13 13:56:19.948954,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506853,,FILL
VWAP8,2019-Sep-13 13:56:19.958480,AAPL,5,220.850000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506854,,FILL
VWAP8,2019-Sep-13 13:56:24.063389,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506855,,FILL
VWAP8,2019-Sep-13 13:56:24.179294,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506856,,FILL
VWAP8,2019-Sep-13 13:56:29.055191,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506857,,FILL
VWAP8,2019-Sep-13 13:56:29.170105,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506858,,FILL
VWAP8,2019-Sep-13 13:56:32.427099,MSFT,1,137.550000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506859,,FILL
VWAP8,2019-Sep-13 13:56:32.784605,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506860,,FILL
VWAP8,2019-Sep-13 13:56:34.283427,AAPL,5,220.850000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506861,,FILL
VWAP8,2019-Sep-13 13:56:39.730791,MSFT,1,137.540000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506862,,FILL
VWAP8,2019-Sep-13 13:56:40.891452,AAPL,-1,220.340000,0.006136,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506863,,FILL
VWAP8,2019-Sep-13 13:56:40.956686,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506864,,FILL
VWAP8,2019-Sep-13 13:56:40.957761,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506865,,FILL
VWAP8,2019-Sep-13 13:56:41.808937,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506866,,FILL
VWAP8,2019-Sep-13 13:56:42.825575,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506867,,FILL
VWAP8,2019-Sep-13 13:56:43.821310,AAPL,5,220.850000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506868,,FILL
VWAP8,2019-Sep-13 13:56:43.839495,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506869,,FILL
VWAP8,2019-Sep-13 13:56:43.840057,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506870,,FILL
VWAP8,2019-Sep-13 13:56:43.843872,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506871,,FILL
VWAP8,2019-Sep-13 13:56:43.870394,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506872,,FILL
VWAP8,2019-Sep-13 13:56:44.723003,MSFT,1,137.580000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506873,,FILL
VWAP8,2019-Sep-13 13:56:46.755589,MSFT,-5,128.000000,0.020336,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506874,,FILL
VWAP8,2019-Sep-13 13:56:46.801862,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506875,,FILL
VWAP8,2019-Sep-13 13:56:46.802958,AAPL,5,220.850000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506876,,FILL
VWAP8,2019-Sep-13 13:56:52.273228,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506877,,FILL
VWAP8,2019-Sep-13 13:56:54.353498,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506878,,FILL
VWAP8,2019-Sep-13 13:56:54.846955,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506879,,FILL
VWAP8,2019-Sep-13 13:56:55.341284,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506880,,FILL
VWAP8,2019-Sep-13 13:56:58.078401,MSFT,1,137.490000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506881,,FILL
VWAP8,2019-Sep-13 13:57:02.259778,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506882,,FILL
VWAP8,2019-Sep-13 13:57:04.910242,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506883,,FILL
VWAP8,2019-Sep-13 13:57:08.000296,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506884,,FILL
VWAP8,2019-Sep-13 13:57:08.000547,MSFT,1,137.450000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506885,,FILL
VWAP8,2019-Sep-13 13:57:08.000937,MSFT,-5,137.440000,0.021393,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506886,,FILL
VWAP8,2019-Sep-13 13:57:08.000948,MSFT,1,137.490000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506887,,FILL
VWAP8,2019-Sep-13 13:57:08.001026,MSFT,1,137.490000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506888,,FILL
VWAP8,2019-Sep-13 13:57:08.713818,MSFT,1,137.490000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506889,,FILL
VWAP8,2019-Sep-13 13:57:08.716263,MSFT,1,137.490000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506890,,FILL
VWAP8,2019-Sep-13 13:57:11.172320,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506891,,FILL
VWAP8,2019-Sep-13 13:57:11.286488,AAPL,5,220.850000,0.006000,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506892,,FILL
VWAP8,2019-Sep-13 13:57:11.287488,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506893,,FILL
VWAP8,2019-Sep-13 13:57:11.288481,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506894,,FILL
VWAP8,2019-Sep-13 13:57:19.930136,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506895,,FILL
VWAP8,2019-Sep-13 13:57:23.512281,MSFT,1,137.480000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506896,,FILL
VWAP8,2019-Sep-13 13:57:33.441893,MSFT,-5,128.000000,0.020336,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506897,,FILL
VWAP8,2019-Sep-13 13:57:33.471856,MSFT,1,137.480000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506898,,FILL
VWAP8,2019-Sep-13 13:57:38.759364,MSFT,1,140.840000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506899,,FILL
VWAP8,2019-Sep-13 13:57:51.019166,AAPL,-1,218.020000,0.006084,REMOVED,0,,SIM-1001-101,dlariviere,NASDAQ,369229748506900,,FILL
